('dissolution', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'jailhouse', 'convict_crime', 'aversion_therapy', 'assertiveness', 'store_pen'])
('creeping', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'keep_food_cool', 'eyelet', 'copycat', 'redevelopment_scheme', 'inciter'])
('dirts', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'amoeboids', 'wheel', 'hunger_go_away', 'uptight', 'epiglottitis'])
('tubercular', [0.0, 0.15384615384615385, 0.0, 0.15384615384615385, '#scared', '#disgusting', 'negetive', 0.0, 'phto_copy', 'high_skill', 'timekeeping_mechanism', 'lanky', 'supportively'])
('moved', [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, '#scared', '#disgusting', 'negetive', -0.5, 'dragsters', 'siege_mentality', 'inciter', 'simper', 'coprophilia'])
('cringed', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'go_game', 'impiousness', 'keep_food_cool', 'eyelet', 'lower_body_temperature'])
('ax', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'carbon_steel', 'jay', 'longsighted', 'deadly', 'play_pool'])
('cringes', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'go_game', 'impiousness', 'keep_food_cool', 'eyelet', 'lower_body_temperature'])
('appalling', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'encyclopaedic_knowledge', 'burst', 'sinister_person', 'faded', 'smithsonian'])
('abyss', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'emotional_cue', 'bloom', 'feel_satisfied', 'memo', 'arresting'])
('stumbled', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'pipe_cleaner', 'absurd', 'preventative_conservation', 'arizona_veteran_memorial', 'profession'])
('oversights', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'multiple_skull_fractures', 'round_fruit', 'vacation_resort', 'visitor_attraction', 'special_event'])
('floored', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'wilderness', 'rattling', 'bicycle_ergometer', 'bailed_out', 'boat_builder'])
('fibber', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'hot_magma', 'stigmatized_group', 'unsocial', 'acidophil', 'dry_erase_board'])
('trample', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'bunsen', 'use_atm', 'musical_symbol', 'insatiable', 'simmering_water'])
('stumbles', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'gooey', 'liked', 'good_listener', 'reformism', 'physical_deformity'])
('dismayed', [0.0, 0.25, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'encyclopaedic_knowledge', 'fillet_fish', 'sinister_person', 'damp_sand', 'each_proglottid'])
('gaining', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'plod', 'complete_sentence', 'benzylpenicillin', 'ball_boy', 'subrhomboidal'])
('conspiracies', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'jump_out', 'cochairs', 'irruption', 'luster', 'psychological_terror'])
('expropriation', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'parliament', 'cosmogonical', 'left_hand', 'bathetic', 'bad_climate'])
('refunded', [0.0, 0.16666666666666666, 0.14285714285714285, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'clinical_research', 'evening_meal', 'sacred', 'terrible_crime', 'snipped_off'])
('dented', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'repressively', 'expensive_watch', 'interventionist', 'fleetingness', 'wooden_bleacher'])
('miotic', [0.0, 0.18181818181818182, 0.0, 0.18181818181818182, '#scared', '#disgusting', 'negetive', -0.375, 'contemners', 'house_open', 'see_picture', 'pillory', 'anxiousness'])
('overreach', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'polyborus', 'christmas_stock', 'dental_plate', 'learn_music', 'haircut'])
('disdained', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'small_coin', 'destroy_property', 'sepal', 'form_of_social_interaction', 'ejaculation'])
('snagged', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'triops', 'cheerfulness', 'traffic_sign', 'musicality', 'trusted_colleague'])
('uglier', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'unhurried', 'in_charge', 'galvin', 'spontaneous', 'borrow_car'])
('judders', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'aneurysmal', 'preventative_conservation', 'equating', 'go_game', 'impiousness'])
('disagreeing', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'bitterness', 'hesitation', 'unsupportable', 'nematode_worm', 'abductor_muscle'])
('rimmed', [0.0, 0.2857142857142857, 0.25, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'pro_active', 'find_park_space', 'salad_dress', 'impaired', 'military_retreat'])
('banishment', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'write_resume', 'organize_document', 'media', 'boost', 'get_better'])
('crumpled', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'addictive', 'dust', 'extravagant', 'mojo', 'multipurpose_arena'])
('forbidden', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'dance_joy', 'forcible', 'hurriedness', 'dennis', 'indistinctness'])
('invariable', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -0.625, 'pester', 'policy', 'idle', 'infringement', 'lizard'])
('splitting', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'cyproheptadine', 'pulling_weed', 'grantee', 'porous', 'unsupportable'])
('sunk', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'nouveau_riche', 'cns_depressant_drug', 'enormity', 'rustle', 'nephritis'])
('forged', [0.0, 0.125, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'prada_shoes', 'goofy', 'trammel', 'relieve_stress', 'tamarind'])
('defamations', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'bop', 'sit_around', 'car_wheel', 'parent_child', 'jacket_pocket'])
('subjected', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'bored', 'hip_pain', 'enter_home', 'polite', 'scene_reminiscent'])
('lackeys', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'chickweed', 'gaze_upward', 'resignation', 'make_better_world', 'hatred_toward'])
('sparkling', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'blackness', 'family_doctor', 'play_catch', 'thanagar', 'glorified'])
('preserved', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'leave_house_first', 'lucratively', 'curly_endive', 'blossom', 'disingenuous'])
('enjoying', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'marie_rambert', 'interpretative_dancing', 'breathable', 'holy_place', 'mosaic_potyvirus'])
('soled', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.25, 'famotidine', 'horror', 'gratifyingly', 'book_library', 'state_biedrins'])
('overdone', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'intense_emotion', 'unsupportable', 'nematode_worm', 'abductor_muscle', 'originality'])
('issue', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'buttonhole', 'bladder_dysfunction', 'intergenerational_activity', 'workplace_violence_prevention', 'rolling_stone_magazine'])
('triangulate', [0.0, 0.2857142857142857, 0.25, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'designer_clothes', 'fashionable_dress', 'beginner', 'insect_bite', 'make_good_decision'])
('desertion', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'pentagram_map', 'organize_document', 'implement', 'medal', 'millstone'])
('liars', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'stigmatized_group', 'unsocial', 'hot_magma', 'acidophil', 'dry_erase_board'])
('epicurean', [0.0, 0.2, 0.18181818181818182, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'red_eared_slider', 'cane', 'engine_rev', 'james_hillman', 'calculable'])
('enrapture', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'use_skill', 'emblem', 'droplet', 'desolation', 'contemporary_choreographer'])
('throbbing', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'fungicide', 'musical_symbol', 'insatiable', 'simmering_water', 'ogoni_people_mosop'])
('conflicted', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'cyrenaics', 'sandal_paste', 'sexual_innuendo', 'many_items', 'freestyle'])
('enfeeble', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'tame', 'seeketh', 'sungrazing_comet', 'administrable', 'cultivated_field'])
('enhancement', [0.0, 0.08333333333333333, 0.07692307692307693, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'laconically', 'let_off_steam', 'adorable', 'psychological_pressure', 'irritable_bowel_syndrome_ibs'])
('resound', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'calendar_day', 'mosi_reef', 'erectness', 'loud_sound', 'rendezvous'])
('handicapped', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'saintliness', 'main_entrance', 'bunsen', 'use_atm', 'stop_work'])
('sue', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'parachute_drop', 'stout', 'repetitive_stress', 'atlantic', 'fallen_tree'])
('scorching', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'dead_place', 'sexual_relationship', 'transient_ischemic_attack', 'windfall_profit', 'let_go'])
('faltered', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'decide_eat', 'bright_flower', 'perfervid', 'preventative_conservation', 'arizona_veteran_memorial'])
('disorienting', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.5, 'magazine_newspaper', 'pure', 'put_bag', 'robbery_suspect', 'compatibility'])
('disillusions', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'looney', 'percipient', 'punitive_damage_award', 'combine_sound', 'pariah_dog'])
('raked', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'positive_outlook', 'coprophilia', 'moon_star', 'whooper_swan', 'hold_flower'])
('vomiting', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'tile', 'permissiveness', 'concupiscence', 'rockfoil', 'abscesses'])
('decrepitude', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'te_whnau', 'train_track', 'healthier_choice', 'military_order', 'remorsefully'])
('toed', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.125, 'arizona_veteran_memorial', 'profession', 'dusty_road', 'pact', 'palace'])
('grudges', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'grandson', 'urbane', 'corruption', 'patellar_tendon', 'too-generous'])
('tubeless', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -0.125, 'lavish_decoration', 'large_cup', 'change_gear', 'raciness', 'answer_phone'])
('outdone', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'dental_plate', 'learn_music', 'depend_upon', 'abide', 'subquadrate_whorl_section'])
('horrifies', [0.0, 0.5, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'encyclopaedic_knowledge', 'sinister_person', 'faded', 'super_angry', 'greenery'])
('losses', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'assisted_living_facility', 'impress_person', 'complete_course', 'reissue', 'faint_smell'])
('prejudge', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'buffoonery', 'objurgation', 'flamenco_dance', 'hairlike', 'buddha'])
('traumatized', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'bunsen', 'use_atm', 'remunerated', 'outburst', 'business_administration_bsba'])
('apologists', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'body_mass', 'sexual_immorality', 'fun_sport', 'tcp_connections', 'wearying'])
('hogs', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'dyspnoeic', 'mustang', 'rastafarian', 'manipulate', 'shmooze'])
('enlivened', [0.0, 0.5714285714285714, 0.25, 0.0, '#interesting', '#interesting', 'positive', 0.5, 'bullet_hole', 'transmit_disease', 'local_anesthesia', 'child_maltreatment', 'pretentiousness'])
('lewdness', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'encourage', 'cut_flower', 'obtain_food', 'demonstrably_false', 'sleeping_sickness'])
('armed', [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, '#scared', '#disgusting', 'negetive', -0.125, 'pro_active', 'impaired', 'unsupportable', 'nematode_worm', 'abductor_muscle'])
('flaws', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'neurological_diseases', 'yellow_pine', 'thesaurus', 'snoop', 'cristatus'])
('wobbled', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'aneurysmal', 'preventative_conservation', 'equating', 'go_game', 'impiousness'])
('nonsteroidal', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -0.625, 'travel_quickly', 'cheap_stuff', 'indiscretion', 'siesta', 'anagram'])
('endowed', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.5, 'incontinency', 'hominid', 'hypotonic', 'lamplight', 'memo'])
('wobbles', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'industrialism', 'aneurysmal', 'preventative_conservation', 'fall_asleep', 'hospitalization'])
('branded', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'sylphic', 'hoofing', 'chromosome_breakage', 'memo', 'embellish'])
('waxed', [0.0, 0.2857142857142857, 0.0, 0.2857142857142857, '#scared', '#disgusting', 'negetive', -0.25, 'estimate', 'hysterical_neurosis', 'different_musical_genre', 'stomach_ache', 'owner_house'])
('corrected', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.625, 'mediastinal', 'chiseler', 'explore_underwater', 'japanese_animation', 'significant'])
('apprehensions', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'grizzly_bear', 'guide', 'caribbean_vacation', 'citationality', 'riotously'])
('hissed', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'prosperously', 'perfervid', 'vita_sancti', 'inciter', 'artisanship'])
('amputate', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'succeeder', 'cash', 'irreplaceableness', 'solicitous', 'happen_now'])
('disfavor', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'tiny_animal', 'spit', 'buy_chip', 'hear_music', 'center_passage'])
('objections', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'slather', 'mechanical_linkage', 'booking_flight', 'wood_fiber', 'untruthful'])
('flak', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'walk_beach', 'dysthymic_disorder', 'vicariate', 'jolly', 'sexual_immorality'])
('discordance', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'arrive_late', 'pigment_cell', 'long_esi', 'fifteen', 'placidly'])
('sucks', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'mafic_magma', 'gamma_ray_detectors', 'hailstone', 'purple_velvet', 'soberness'])
('irritations', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'swiss_chemist_albert_hofmann', 'pear_tree', 'firm', 'checking_accounts', 'temper'])
('entrapment', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'part_of_body', 'satisfying', 'sandbag', 'ghoulish', 'exculpation'])
('perverts', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'cutting_edge_research', 'scarlet', 'stodgily', 'jo_malone', 'sincere_repentance'])
('rumple', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'sponsorship', 'conductive_afm', 'produce_store', 'coprophilia', 'afraid_death'])
('scam', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'make_loud_noise', 'hidden', 'tragic', 'croon', 'pretty_lame'])
('challenging', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'musical_tone', 'skate_rink', 'repetitive_stress', 'fallen_tree', 'skylight'])
('rejuvenated', [0.0, 0.07692307692307693, 0.07142857142857142, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'changeability', 'rhyme', 'prehensile', 'applied_topically', 'antiquate'])
('dilly-dally', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'change_job', 'velocity', 'retailer', 'agitated', 'intersperse'])
('stinging', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'shaggy_coat', 'british_afro_pop', 'turn_on_dvd_player', 'mystical_union', 'state_fact'])
('fundamentalism', [0.0, 0.06666666666666667, 0.0, 0.06666666666666667, '#scared', '#disgusting', 'negetive', -1.0, 'loughlin', 'sullenly', 'cherub', 'fire_up', 'electron'])
('lacks', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'popular_tourist_attraction', 'sunset', 'secretin', 'small_piece', 'clive_barnes'])
('allege', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'sugar_snap_pea', 'bootlick', 'bailout', 'sunny_sky', 'bowel_perforation'])
('drained', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'tame', 'seeketh', 'sound_structure', 'sungrazing_comet', 'administrable'])
('breaking', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'go_to_supermarket', 'high_dose_methylprednisolone', 'pamphlet', 'acquire', 'yellow_wort'])
('hampered', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'postoperatively', 'waste_incinerator', 'hooligan', 'elocutionary', 'dessert'])
('untied', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.125, 'schadenfreude', 'erosion', 'orgy', 'memo', 'arresting'])
('oblate', [0.0, 0.2, 0.18181818181818182, 0.0, '#interesting', '#interesting', 'positive', 0.375, 'serious_illnesses', 'paul_virilio', 'irreconcilable', 'bolthole', 'mass_deacidification'])
('unclothed', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', 0.0, 'ideology', 'commanded_hm', 'economic_crisis', 'undergird', 'medical_diagnosis'])
('unburdened', [0.0, 0.2857142857142857, 0.0, 0.2857142857142857, '#scared', '#disgusting', 'negetive', -0.75, 'theatre_critic', 'undergird', 'gastrointestinal_distress', 'misdeed', 'succeeder'])
('wiles', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'youthful', 'amenable', 'adventurism', 'harmonic_structure', 'adore'])
('disgraced', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'apical_dominance', 'frequency_dependence', 'see_better', 'dreariness', 'state_fact'])
('weaknesses', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'yellow_pine', 'bassist_geddy_lee', 'appetency', 'ship_home', 'bedsheet'])
('derived', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'make_note', 'ticket_box', 'damaged', 'leadership', 'astray'])
('roadblocks', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'wrangle', 'stitch', 'sky_marshal', 'visible_light', 'newcomer'])
('statuary', [0.0, 0.25, 0.2222222222222222, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'orthodox', 'body_cavity', 'krait', 'sickening', 'troubled_bank'])
('contrived', [0.0, 0.16666666666666666, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'prada_shoes', 'mortality', 'goofy', 'japery', 'relieve_stress'])
('shortcomings', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'reissue', 'cannibalism', 'twinkie', 'laxity', 'neurotic'])
('crowded', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'abusive_stepfather', 'shirt_pocket', 'coprophilia', 'moon_star', 'whooper_swan'])
('frictions', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'promoting_excellence', 'capital_levy', 'robotic_arm', 'golden_beach', 'special_constable'])
('prefers', [0.0, 0.25, 0.2, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'teased', 'curved_screen', 'primary_immunodeficiency', 'sacred', 'terrible_crime'])
('crippling', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'competitiveness', 'administrable', 'cultivated_field', 'remunerated', 'invention'])
('childbearing', [0.0, 0.2222222222222222, 0.2, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'embarassament', 'goat', 'picnic_blanket', 'pediatric_emergency_room', 'sanctifier'])
('bashing', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'condemnatory', 'surprise', 'palace', 'fatalist', 'endurance_exercise'])
('jeering', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'nicky_clarke', 'sharp_edge', 'ideological_barrier', 'inarticulateness', 'straight_line'])
('outrages', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'magnetic', 'burst', 'dispassionate_tone', 'feel_for', 'smithsonian'])
('swamped', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'make_point', 'ballpoint', 'advantage', 'aluminium', 'memo'])
('oblique', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'acquirement', 'book_holiday', 'semicircle', 'smoke_tobacco', 'stabilize_afghanistan'])
('deploring', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'fog_roll', 'providence_journal', 'fuck_all', 'engagingly', 'white_cotton_glove'])
('quarrels', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'interdisciplinary_research', 'frivolity', 'rally', 'envelop', 'fainthearted'])
('sugarcoated', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'coin_collection', 'iron_forge', 'hegemonic', 'painful', 'pedestrian_crossing'])
('conspire', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'sod', 'operationalize', 'rare_developmental_disorder', 'silicon', 'angel'])
('smiling', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'grand_canyon_national_park', 'inverter', 'plenum_chamber', 'wand', 'remember_past'])
('prevaricate', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'kill_friend', 'calendar_date', 'congenital_cataract', 'make_sale', 'patchouli'])
('messed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'memo', 'arresting', 'leaning', 'one-dimensional', 'regeneration'])
('jollify', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'blissful', 'tiny_organism', 'boring_activity', 'graffito', 'prose_stylist'])
('iodinated', [0.0, 0.2857142857142857, 0.0, 0.2857142857142857, '#scared', '#disgusting', 'negetive', -0.25, 'memo', 'arresting', 'leaning', 'poker_game', 'striking'])
('epileptic', [0.0, 0.15384615384615385, 0.0, 0.15384615384615385, '#scared', '#disgusting', 'negetive', -0.125, 'phto_copy', 'high_skill', 'timekeeping_mechanism', 'lanky', 'supportively'])
('blurring', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'kill_consciousness', 'memo', 'arresting', 'leaning', 'law_of_diminishing_return'])
('symptoms', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'defenceless', 'contagious_disease', 'wayward', 'bottle_wine', 'ideographic'])
('plotters', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'methoxsalen', 'whine', 'deaf', 'measurability', 'breast_lump'])
